hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,has_agent,has_company,arrival_date,total_nights,total_guests,is_family,adr_per_person,lead_time_group,cancel_history_ratio,season,arrival_weekday,is_domestic
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,2,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,0
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,0
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,79,2016,4,14,2,2,3,2,0,0,BB,COL,Online TA,TA/TO,0,0,0,D,1,No Deposit,9,0,Transient,92.65,0,1,1,0,2016-04-02,5,2,0,46.325,31-90,0.0,Spring,5,0
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,87,2016,4,15,4,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,79.5,0,1,1,0,2016-04-04,3,2,0,39.75,31-90,0.0,Spring,0,0
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,0,2016,4,15,6,0,1,1,0,0,BB,GRC,Corporate,Corporate,0,0,0,A,0,No Deposit,NoAgent,0,Transient,131.0,0,0,0,1,2016-04-06,1,1,0,131.0,0-7,0.0,Spring,2,0
City Hotel,0,60,2016,4,14,2,2,3,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,107.78,0,1,1,0,2016-04-02,5,2,0,53.89,31-90,0.0,Spring,5,0
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,28,2016,4,15,6,0,1,1,0,0,BB,USA,Corporate,Corporate,0,0,0,D,1,No Deposit,NoAgent,0,Transient,90.0,0,1,0,1,2016-04-06,1,1,0,90.0,8-30,0.0,Spring,2,0
City Hotel,0,23,2017,3,11,12,1,0,2,0,0,BB,USA,Corporate,Corporate,1,0,1,A,0,No Deposit,NoAgent,0,Transient,85.0,0,1,0,1,2017-03-12,1,2,0,42.5,8-30,0.0,Spring,6,0
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,120,2016,4,15,5,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28,0,Transient,71.0,0,0,1,0,2016-04-05,2,2,0,35.5,91-180,0.0,Spring,1,0
City Hotel,0,55,2016,4,15,6,0,1,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,1,No Deposit,56,0,Transient-Party,92.0,0,0,1,0,2016-04-06,1,1,0,92.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,70,2016,4,15,4,1,2,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient-Party,128.7,0,2,1,0,2016-04-04,3,3,0,42.9,31-90,0.0,Spring,0,0
City Hotel,0,70,2016,4,15,4,1,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient-Party,96.3,0,1,1,0,2016-04-04,3,2,0,48.15,31-90,0.0,Spring,0,0
City Hotel,0,1,2016,4,15,6,0,1,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,2,No Deposit,56,0,Transient-Party,92.0,0,0,1,0,2016-04-06,1,1,0,92.0,0-7,0.0,Spring,2,1
City Hotel,0,70,2016,4,15,4,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient-Party,96.3,0,1,1,0,2016-04-04,3,2,0,48.15,31-90,0.0,Spring,0,1
City Hotel,0,9,2016,4,15,6,0,1,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,0.0,0,0,1,0,2016-04-06,1,1,0,0.0,8-30,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,55,2016,4,15,6,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,104.0,0,0,1,0,2016-04-06,1,2,0,52.0,31-90,0.0,Spring,2,1
City Hotel,0,9,2016,4,15,6,0,1,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,0,Transient-Party,0.0,0,0,1,0,2016-04-06,1,1,0,0.0,8-30,0.0,Spring,2,1
City Hotel,0,122,2016,4,16,15,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,1,A,1,No Deposit,151,56,Transient-Party,0.0,0,0,1,0,2016-04-15,2,1,0,0.0,91-180,0.0,Spring,4,1
City Hotel,0,35,2016,4,15,4,1,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,85,0,Transient,85.5,0,0,1,0,2016-04-04,4,2,0,42.75,31-90,0.0,Spring,0,0
City Hotel,0,59,2016,4,15,4,1,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,27,0,Transient,80.75,0,0,1,0,2016-04-04,4,2,0,40.375,31-90,0.0,Spring,0,0
City Hotel,0,1,2016,4,15,6,0,2,1,0,0,BB,PRT,Aviation,Corporate,0,0,0,A,0,No Deposit,NoAgent,0,Transient-Party,95.0,0,0,0,1,2016-04-06,2,1,0,95.0,0-7,0.0,Spring,2,1
City Hotel,0,59,2016,4,15,4,1,3,3,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28,0,Transient,105.0,0,1,1,0,2016-04-04,4,3,0,35.0,31-90,0.0,Spring,0,0
City Hotel,0,72,2016,4,15,4,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,11,0,Transient,61.21,0,1,1,0,2016-04-04,4,2,0,30.605,31-90,0.0,Spring,0,0
City Hotel,0,82,2016,4,15,3,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,1,No Deposit,10,0,Transient,73.9,0,0,1,0,2016-04-03,5,2,0,36.95,31-90,0.0,Spring,6,0
City Hotel,0,54,2016,4,15,5,0,3,3,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28,0,Transient,105.0,0,1,1,0,2016-04-05,3,3,0,35.0,31-90,0.0,Spring,1,0
City Hotel,0,53,2016,4,15,3,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28,0,Transient,75.0,0,0,1,0,2016-04-03,5,2,0,37.5,31-90,0.0,Spring,6,0
City Hotel,0,64,2016,4,15,4,1,3,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient-Party,130.05,0,3,1,0,2016-04-04,4,3,0,43.35,31-90,0.0,Spring,0,0
City Hotel,0,5,2016,4,15,4,1,3,1,0,0,BB,BEL,Aviation,Corporate,0,0,0,A,0,No Deposit,NoAgent,0,Transient-Party,95.0,0,0,0,1,2016-04-04,4,1,0,95.0,0-7,0.0,Spring,0,0
City Hotel,0,1,2016,4,15,7,0,1,1,0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,89.0,0,1,1,0,2016-04-07,1,1,0,89.0,0-7,0.0,Spring,3,0
City Hotel,0,13,2016,4,15,7,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,89.0,0,0,1,0,2016-04-07,1,2,0,44.5,8-30,0.0,Spring,3,0
City Hotel,0,2,2016,4,15,7,0,1,1,0,0,BB,PRT,Aviation,Corporate,0,0,0,A,0,No Deposit,153,0,Transient,95.0,0,0,1,0,2016-04-07,1,1,0,95.0,0-7,0.0,Spring,3,1
City Hotel,0,124,2016,4,15,4,1,3,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,2,No Deposit,1,0,Transient-Party,90.0,0,0,1,0,2016-04-04,4,2,0,45.0,91-180,0.0,Spring,0,1
City Hotel,0,70,2016,4,15,5,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,85.5,0,0,1,0,2016-04-05,3,2,0,42.75,31-90,0.0,Spring,1,0
City Hotel,0,70,2016,4,15,4,1,3,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,121.55,0,2,1,0,2016-04-04,4,3,0,40.5167,31-90,0.0,Spring,0,1
City Hotel,0,69,2016,4,15,4,1,3,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,80.75,0,1,1,0,2016-04-04,4,2,0,40.375,31-90,0.0,Spring,0,0
City Hotel,0,35,2016,4,15,5,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,131.4,0,1,1,0,2016-04-05,3,2,0,65.7,31-90,0.0,Spring,1,0
City Hotel,0,7,2016,4,15,7,0,1,1,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,0,No Deposit,NoAgent,0,Transient,91.0,0,0,0,1,2016-04-07,1,1,0,91.0,0-7,0.0,Spring,3,0
City Hotel,0,0,2016,4,15,7,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,NoAgent,0,Transient,50.0,0,0,0,0,2016-04-07,1,2,0,25.0,0-7,0.0,Spring,3,1
City Hotel,0,124,2016,4,15,4,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,1,0,Transient-Party,70.0,0,1,1,0,2016-04-04,4,1,0,70.0,91-180,0.0,Spring,0,1
City Hotel,0,29,2016,4,15,5,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,NoAgent,0,Transient-Party,67.0,1,0,0,1,2016-04-05,3,1,0,67.0,8-30,0.0,Spring,1,1
City Hotel,0,78,2016,4,15,7,0,1,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,86,0,Transient,72.72,0,0,1,0,2016-04-07,1,1,0,72.72,31-90,0.0,Spring,3,0
City Hotel,0,10,2016,4,15,7,0,1,2,0,0,BB,SAU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,110.0,0,2,1,0,2016-04-07,1,2,0,55.0,8-30,0.0,Spring,3,0
City Hotel,0,124,2016,4,15,4,1,3,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1,0,Transient-Party,90.0,0,1,1,0,2016-04-04,4,2,0,45.0,91-180,0.0,Spring,0,1
City Hotel,0,22,2016,4,15,7,0,1,1,0,0,BB,IRL,Direct,Direct,0,0,0,A,0,No Deposit,14,0,Transient,89.0,0,0,1,0,2016-04-07,1,1,0,89.0,8-30,0.0,Spring,3,0
City Hotel,0,124,2016,4,15,4,1,3,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1,0,Transient-Party,90.0,0,1,1,0,2016-04-04,4,2,0,45.0,91-180,0.0,Spring,0,1
City Hotel,0,57,2016,4,15,5,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,105.3,0,1,1,0,2016-04-05,3,2,0,52.65,31-90,0.0,Spring,1,0
City Hotel,0,3,2016,4,15,7,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,15,0,Transient,76.0,0,0,1,0,2016-04-07,1,1,0,76.0,0-7,0.0,Spring,3,0
City Hotel,0,124,2016,4,15,4,1,3,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1,0,Transient-Party,90.0,0,0,1,0,2016-04-04,4,2,0,45.0,91-180,0.0,Spring,0,1
City Hotel,0,124,2016,4,15,5,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28,0,Transient,71.0,0,0,1,0,2016-04-05,3,2,0,35.5,91-180,0.0,Spring,1,0
City Hotel,0,1,2016,4,15,6,0,2,3,0,0,BB,PRT,Direct,Direct,0,0,0,F,0,No Deposit,NoAgent,0,Transient,197.0,0,0,0,0,2016-04-06,2,3,0,65.6667,0-7,0.0,Spring,2,1
City Hotel,0,64,2016,4,15,4,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,14,0,Transient,107.25,1,0,1,0,2016-04-04,4,2,0,53.625,31-90,0.0,Spring,0,1
City Hotel,0,124,2016,4,15,4,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,1,0,Transient-Party,70.0,0,0,1,0,2016-04-04,4,1,0,70.0,91-180,0.0,Spring,0,1
City Hotel,0,58,2016,4,15,5,0,3,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,1,No Deposit,9,0,Transient,153.0,0,1,1,0,2016-04-05,3,2,0,76.5,31-90,0.0,Spring,1,0
City Hotel,0,77,2016,4,15,6,0,2,2,0,0,BB,KOR,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,105.3,0,1,1,0,2016-04-06,2,2,0,52.65,31-90,0.0,Spring,2,0
City Hotel,0,124,2016,4,15,4,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,1,0,Transient-Party,70.0,0,0,1,0,2016-04-04,4,1,0,70.0,91-180,0.0,Spring,0,1
City Hotel,0,124,2016,4,15,4,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,1,0,Transient-Party,70.0,0,0,1,0,2016-04-04,4,1,0,70.0,91-180,0.0,Spring,0,1
City Hotel,0,62,2016,4,15,3,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28,0,Transient-Party,76.0,0,1,1,0,2016-04-03,5,2,0,38.0,31-90,0.0,Spring,6,0
City Hotel,0,114,2016,4,15,3,2,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,27,0,Transient,80.75,0,0,1,0,2016-04-03,5,2,0,40.375,91-180,0.0,Spring,6,0
City Hotel,0,58,2016,4,15,5,0,3,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,1,No Deposit,9,0,Transient,189.0,0,2,1,0,2016-04-05,3,3,0,63.0,31-90,0.0,Spring,1,1
City Hotel,0,79,2016,4,15,4,1,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,0,Transient,95.2,0,1,1,0,2016-04-04,4,2,0,47.6,31-90,0.0,Spring,0,0
City Hotel,0,119,2016,4,15,4,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28,0,Transient-Party,71.0,0,1,1,0,2016-04-04,4,2,0,35.5,91-180,0.0,Spring,0,0
City Hotel,0,124,2016,4,15,4,1,3,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1,0,Transient-Party,90.0,0,1,1,0,2016-04-04,4,2,0,45.0,91-180,0.0,Spring,0,1
City Hotel,0,119,2016,4,15,4,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28,0,Transient-Party,71.0,0,1,1,0,2016-04-04,4,2,0,35.5,91-180,0.0,Spring,0,0
City Hotel,0,124,2016,4,15,4,1,3,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1,0,Transient-Party,90.0,0,1,1,0,2016-04-04,4,2,0,45.0,91-180,0.0,Spring,0,1
City Hotel,0,86,2016,4,15,5,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,90.3,0,1,1,0,2016-04-05,3,2,0,45.15,31-90,0.0,Spring,1,0
City Hotel,0,70,2016,4,15,4,1,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,1,No Deposit,9,0,Transient-Party,106.25,0,3,1,0,2016-04-04,4,3,1,35.4167,31-90,0.0,Spring,0,1
City Hotel,0,70,2016,4,15,4,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient-Party,90.95,0,2,1,0,2016-04-04,4,2,0,45.475,31-90,0.0,Spring,0,0
City Hotel,0,11,2016,4,15,7,0,1,2,0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,86,0,Transient,92.8,0,0,1,0,2016-04-07,1,2,0,46.4,8-30,0.0,Spring,3,0
City Hotel,0,7,2016,4,15,7,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,1,No Deposit,8,0,Transient,106.0,0,1,1,0,2016-04-07,1,3,1,35.3333,0-7,0.0,Spring,3,1
City Hotel,0,2,2016,4,15,7,0,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,101.0,0,1,1,0,2016-04-07,1,2,0,50.5,0-7,0.0,Spring,3,0
City Hotel,0,2,2016,4,15,7,0,1,1,0,0,BB,BEL,Aviation,Corporate,0,0,0,A,0,No Deposit,153,0,Transient,95.0,0,0,1,0,2016-04-07,1,1,0,95.0,0-7,0.0,Spring,3,0
City Hotel,0,86,2016,4,15,5,0,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,79.5,0,1,1,0,2016-04-05,3,2,0,39.75,31-90,0.0,Spring,1,1
City Hotel,0,6,2016,4,15,7,0,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,0,No Deposit,NoAgent,0,Transient,89.0,0,0,0,0,2016-04-07,1,2,0,44.5,0-7,0.0,Spring,3,0
City Hotel,0,64,2016,4,15,4,1,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient-Party,99.45,0,1,1,0,2016-04-04,4,2,0,49.725,31-90,0.0,Spring,0,0
City Hotel,0,6,2016,4,15,7,0,1,1,0,0,BB,PRT,Aviation,Corporate,0,0,0,A,0,No Deposit,NoAgent,0,Transient,95.0,0,0,0,1,2016-04-07,1,1,0,95.0,0-7,0.0,Spring,3,1
City Hotel,0,0,2017,6,24,12,1,0,1,0,0,BB,PRT,Aviation,Corporate,1,0,1,A,0,No Deposit,NoAgent,0,Transient,95.0,0,0,0,1,2017-06-12,1,1,0,95.0,0-7,0.0,Summer,0,1
City Hotel,0,62,2016,4,15,3,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28,0,Transient-Party,76.0,0,1,1,0,2016-04-03,5,2,0,38.0,31-90,0.0,Spring,6,0
City Hotel,0,5,2016,4,15,4,1,3,1,0,0,BB,GRC,Aviation,Corporate,0,0,0,A,0,No Deposit,NoAgent,0,Transient-Party,95.0,0,0,0,1,2016-04-04,4,1,0,95.0,0-7,0.0,Spring,0,0
City Hotel,0,6,2016,4,15,7,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,1,No Deposit,NoAgent,0,Transient,88.2,0,0,0,1,2016-04-07,1,1,0,88.2,0-7,0.0,Spring,3,1
City Hotel,0,64,2016,4,15,8,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,94.5,0,1,1,0,2016-04-08,1,2,0,47.25,31-90,0.0,Spring,4,0
City Hotel,0,3,2016,4,15,7,0,2,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,8,0,Transient,84.0,0,2,1,0,2016-04-07,2,1,0,84.0,0-7,0.0,Spring,3,1
City Hotel,0,67,2016,4,15,3,2,4,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,0,Transient,80.75,0,0,1,0,2016-04-03,6,2,0,40.375,31-90,0.0,Spring,6,1
