is_canceled,deposit_type,agent,lead_time,country,is_domestic,total_of_special_requests,market_segment,adr,lead_time_group,adr_per_person,required_car_parking_spaces,cancel_history_ratio,booking_changes,total_nights,customer_type,arrival_date_week_number,previous_cancellations,arrival_date_day_of_month
0,No Deposit,9,101,ITA,0,1,Online TA,148.5,91-180,74.25,0,0.0,0,2,Transient,16,0,20
0,No Deposit,14,28,USA,0,0,Direct,93.5,8-30,93.5,0,0.0,1,1,Transient,16,0,21
0,No Deposit,7,232,GBR,0,1,Online TA,87.32,181-365,43.66,0,0.0,0,2,Transient,16,0,20
0,No Deposit,14,4,PRT,1,0,Direct,166.5,0-7,166.5,1,0.0,0,1,Transient,16,0,21
0,No Deposit,9,14,FRA,0,3,Online TA,135.0,8-30,67.5,0,0.0,1,3,Transient,16,0,19
0,No Deposit,9,79,BEL,0,1,Online TA,162.0,31-90,81.0,0,0.0,0,3,Transient,16,0,19
0,No Deposit,9,79,BEL,0,1,Online TA,162.0,31-90,81.0,0,0.0,0,3,Transient,16,0,19
0,No Deposit,28,91,FRA,0,0,Offline TA/TO,100.0,91-180,33.3333,0,0.0,0,5,Transient,16,0,17
0,No Deposit,14,66,CHE,0,0,Direct,108.0,31-90,54.0,0,0.0,0,4,Transient,16,0,18
0,No Deposit,9,152,NLD,0,1,Online TA,198.0,91-180,49.5,1,0.0,1,1,Transient,16,0,21
0,No Deposit,9,12,DEU,0,2,Online TA,115.0,8-30,57.5,0,0.0,0,5,Transient,16,0,17
0,No Deposit,9,89,FRA,0,0,Online TA,135.0,31-90,67.5,0,0.0,0,3,Transient,16,0,19
0,No Deposit,9,89,FRA,0,0,Online TA,135.0,31-90,67.5,0,0.0,0,3,Transient,16,0,19
0,No Deposit,9,89,FRA,0,0,Online TA,135.0,31-90,67.5,0,0.0,0,3,Transient,16,0,19
0,No Deposit,9,38,ITA,0,2,Online TA,190.0,31-90,63.3333,0,0.0,1,2,Transient,16,0,20
0,No Deposit,9,63,ISR,0,1,Online TA,135.0,31-90,67.5,0,0.0,0,2,Transient,16,0,20
0,No Deposit,9,168,BRA,0,0,Online TA,117.0,91-180,58.5,0,0.0,0,4,Transient,16,0,18
0,No Deposit,9,125,DEU,0,0,Online TA,198.0,91-180,66.0,0,0.0,3,2,Transient,16,0,20
0,No Deposit,14,25,USA,0,0,Direct,148.0,8-30,74.0,1,0.0,0,1,Transient,16,0,21
0,No Deposit,14,159,FRA,0,0,Direct,114.0,91-180,38.0,0,0.0,0,2,Transient-Party,16,0,20
0,No Deposit,14,159,FRA,0,0,Direct,114.0,91-180,57.0,0,0.0,1,2,Transient-Party,16,0,20
0,No Deposit,9,95,GBR,0,0,Online TA,136.8,91-180,68.4,0,0.0,0,2,Transient,16,0,20
0,No Deposit,9,95,BRA,0,1,Online TA,136.8,91-180,68.4,0,0.0,0,3,Transient,16,0,20
0,No Deposit,8,44,NOR,0,2,Online TA,295.0,31-90,73.75,0,0.0,0,3,Transient,16,0,20
0,No Deposit,NoAgent,39,ESP,0,2,Direct,149.5,31-90,74.75,0,0.0,0,2,Transient,16,0,21
0,No Deposit,NoAgent,120,BRA,0,3,Direct,155.0,91-180,77.5,0,0.0,1,3,Transient,16,0,20
0,No Deposit,9,103,POL,0,1,Online TA,139.5,91-180,69.75,0,0.0,0,1,Transient,16,0,22
0,No Deposit,1,44,ITA,0,0,Groups,106.67,31-90,106.67,0,0.0,1,3,Transient-Party,16,0,20
0,No Deposit,9,177,IRL,0,2,Online TA,84.5,91-180,42.25,0,0.0,0,2,Transient,16,0,21
0,No Deposit,1,44,ITA,0,1,Groups,133.33,31-90,66.665,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,1,44,ITA,0,0,Groups,106.67,31-90,106.67,0,0.0,1,3,Transient-Party,16,0,20
0,No Deposit,1,44,ITA,0,1,Groups,133.33,31-90,66.665,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,1,44,ITA,0,0,Groups,106.67,31-90,106.67,0,0.0,1,3,Transient-Party,16,0,20
0,No Deposit,1,44,ITA,0,1,Groups,133.33,31-90,66.665,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,1,44,ITA,0,1,Groups,133.33,31-90,66.665,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,1,44,ITA,0,0,Groups,106.67,31-90,106.67,0,0.0,1,3,Transient-Party,16,0,20
0,No Deposit,1,44,ITA,0,0,Groups,106.67,31-90,106.67,0,0.0,1,3,Transient-Party,16,0,20
0,No Deposit,9,177,IRL,0,2,Online TA,99.0,91-180,49.5,0,0.0,0,2,Transient,16,0,21
0,No Deposit,1,44,ITA,0,0,Groups,106.67,31-90,106.67,0,0.0,1,3,Transient-Party,16,0,20
0,No Deposit,1,44,ITA,0,1,Groups,133.33,31-90,66.665,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,1,44,PRT,1,1,Groups,106.67,31-90,106.67,0,0.0,1,3,Transient-Party,16,0,20
0,No Deposit,1,44,ITA,0,1,Groups,133.33,31-90,66.665,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,1,44,ITA,0,0,Groups,133.33,31-90,66.665,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,1,44,ITA,0,1,Groups,133.33,31-90,66.665,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,9,68,AUT,0,3,Online TA,126.0,31-90,63.0,0,0.0,0,2,Transient,16,0,21
0,No Deposit,9,68,ISR,0,3,Online TA,126.0,31-90,63.0,0,0.0,0,2,Transient,16,0,21
0,No Deposit,1,44,ITA,0,0,Groups,106.67,31-90,106.67,0,0.0,1,3,Transient-Party,16,0,20
0,No Deposit,1,44,ITA,0,1,Groups,125.0,31-90,62.5,0,0.0,4,3,Transient-Party,16,0,20
0,No Deposit,390,133,IRL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,9,101,GBR,0,0,Online TA,139.5,91-180,69.75,0,0.0,0,3,Transient,16,0,20
0,No Deposit,1,44,ITA,0,1,Groups,133.33,31-90,66.665,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,9,3,ESP,0,1,Online TA,336.0,0-7,84.0,1,0.0,0,1,Transient,16,0,22
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,9,69,FRA,0,3,Online TA,121.5,31-90,60.75,0,0.0,0,2,Transient,16,0,21
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,2,4,Transient-Party,16,0,19
0,No Deposit,28,89,FRA,0,1,Offline TA/TO,115.0,31-90,38.3333,0,0.0,0,4,Transient,16,0,19
0,No Deposit,390,133,DEU,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,NZL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,14,57,CHE,0,0,Direct,112.5,31-90,56.25,0,0.0,0,2,Transient,16,0,21
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,14,1,CHE,0,0,Direct,112.5,0-7,56.25,0,0.0,0,2,Transient,16,0,21
0,No Deposit,9,46,GBR,0,2,Online TA,198.0,31-90,66.0,0,0.0,0,2,Transient,16,0,21
0,No Deposit,390,155,DEU,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,LTU,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,LTU,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,LTU,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,POL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,DEU,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,1,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,POL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,POL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,102.0,91-180,102.0,0,0.0,3,4,Transient-Party,16,0,19
0,No Deposit,390,133,DEU,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,LTU,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,9,68,GBR,0,0,Online TA,135.0,31-90,67.5,0,0.0,0,3,Transient,16,0,20
0,No Deposit,390,133,DOM,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,9,177,IRL,0,2,Online TA,49.5,91-180,24.75,0,0.0,0,2,Transient,16,0,21
0,No Deposit,14,58,PRT,1,2,Direct,108.0,31-90,54.0,0,0.0,0,2,Transient,16,0,21
0,No Deposit,390,133,POL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,POL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,POL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,DEU,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,9,18,BRA,0,2,Online TA,115.0,8-30,115.0,0,0.0,1,1,Transient,16,0,22
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,9,173,GBR,0,2,Online TA,117.0,91-180,58.5,0,0.0,0,2,Transient,16,0,21
0,No Deposit,9,172,GBR,0,2,Online TA,117.0,91-180,58.5,0,0.0,0,2,Transient,16,0,21
0,No Deposit,390,133,DEU,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,9,95,GBR,0,0,Online TA,136.8,91-180,68.4,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,390,133,DEU,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,9,95,GBR,0,0,Online TA,136.8,91-180,68.4,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,9,95,GBR,0,0,Online TA,136.8,91-180,68.4,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,9,95,GBR,0,0,Online TA,136.8,91-180,68.4,0,0.0,0,3,Transient-Party,16,0,20
0,No Deposit,390,133,LTU,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,8,139,GBR,0,1,Online TA,12.0,91-180,6.0,0,0.0,1,3,Transient,17,0,23
0,No Deposit,9,16,ISR,0,1,Online TA,124.0,8-30,62.0,1,0.0,0,2,Transient,16,0,21
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,POL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,390,133,ISL,0,0,Offline TA/TO,124.0,91-180,62.0,0,0.0,0,4,Transient-Party,16,0,19
0,No Deposit,9,12,GBR,0,3,Online TA,150.0,8-30,75.0,0,0.0,0,2,Transient,16,0,21
0,No Deposit,9,23,DEU,0,0,Online TA,0.0,8-30,0.0,0,0.0,1,1,Transient,17,0,23
0,No Deposit,9,11,CHE,0,2,Online TA,150.0,8-30,150.0,0,0.0,1,3,Transient,16,0,20
0,No Deposit,9,177,IRL,0,2,Online TA,99.0,91-180,49.5,0,0.0,0,2,Transient,16,0,21
0,No Deposit,85,102,FIN,0,0,Offline TA/TO,80.1,91-180,40.05,0,0.0,0,5,Transient,16,0,18
0,No Deposit,9,83,BRA,0,2,Online TA,12.0,31-90,6.0,0,0.0,1,5,Transient,17,0,23
0,No Deposit,14,19,FRA,0,0,Direct,176.0,8-30,88.0,0,0.0,1,5,Transient,16,0,19
0,No Deposit,14,19,FRA,0,0,Direct,176.0,8-30,88.0,0,0.0,1,5,Transient,16,0,19
0,No Deposit,14,15,ESP,0,1,Direct,126.0,8-30,63.0,0,0.0,0,3,Transient,16,0,21
0,No Deposit,9,274,GBR,0,3,Online TA,109.8,181-365,54.9,0,0.0,0,2,Transient,16,0,22
0,No Deposit,28,91,FRA,0,0,Offline TA/TO,94.0,91-180,47.0,0,0.0,0,4,Transient,16,0,20
0,No Deposit,9,42,BRA,0,2,Online TA,156.67,31-90,78.335,0,0.0,0,3,Transient,16,0,21
0,No Deposit,28,91,FRA,0,0,Offline TA/TO,85.0,91-180,42.5,0,0.0,0,4,Transient,16,0,20
0,No Deposit,14,62,CN,0,2,Direct,175.0,31-90,58.3333,0,0.0,0,7,Transient,16,0,17
0,No Deposit,7,151,PRT,1,1,Online TA,90.09,91-180,45.045,0,0.0,0,4,Transient,16,0,20
0,No Deposit,85,73,IRL,0,1,Offline TA/TO,89.1,31-90,44.55,0,0.0,0,3,Transient,16,0,21
0,No Deposit,9,250,IRL,0,1,Online TA,114.37,181-365,57.185,0,0.0,2,6,Transient,16,0,18
0,No Deposit,8,134,DEU,0,2,Online TA,134.5,91-180,44.8333,0,0.0,0,2,Transient,16,0,22
0,No Deposit,9,69,GBR,0,2,Online TA,108.0,31-90,108.0,0,0.0,0,4,Transient,16,0,20
0,No Deposit,9,168,DEU,0,2,Online TA,99.0,91-180,49.5,0,0.0,0,4,Transient,16,0,20
0,No Deposit,9,12,BEL,0,1,Online TA,150.0,8-30,75.0,0,0.0,0,3,Transient,16,0,21
0,No Deposit,6,44,DEU,0,0,Offline TA/TO,85.0,31-90,42.5,0,0.0,0,4,Transient-Party,16,0,20
0,No Deposit,NoAgent,8,PRT,1,0,Direct,102.0,8-30,51.0,0,0.0,0,1,Transient,17,0,23
0,No Deposit,NoAgent,8,PRT,1,0,Direct,102.0,8-30,51.0,0,0.0,0,1,Transient,17,0,23
0,No Deposit,NoAgent,8,PRT,1,0,Direct,102.0,8-30,102.0,0,0.0,1,1,Transient,17,0,23
0,No Deposit,9,150,FRA,0,4,Online TA,130.5,91-180,65.25,0,0.0,0,5,Transient-Party,16,0,19
0,No Deposit,9,150,FRA,0,0,Online TA,152.1,91-180,50.7,0,0.0,0,5,Transient-Party,16,0,19
0,No Deposit,28,94,ITA,0,0,Offline TA/TO,115.0,91-180,38.3333,0,0.0,0,3,Transient,16,0,21
0,No Deposit,9,165,DEU,0,2,Online TA,166.5,91-180,55.5,0,0.0,0,2,Transient,16,0,22
0,No Deposit,9,165,DEU,0,1,Online TA,99.0,91-180,49.5,0,0.0,0,2,Transient,16,0,22
0,No Deposit,9,66,FRA,0,1,Online TA,108.0,31-90,54.0,0,0.0,0,3,Transient,16,0,21
0,No Deposit,6,44,DEU,0,0,Offline TA/TO,85.0,31-90,42.5,0,0.0,0,4,Transient-Party,16,0,20
0,No Deposit,6,44,DEU,0,0,Offline TA/TO,85.0,31-90,42.5,0,0.0,0,4,Transient-Party,16,0,20
0,No Deposit,6,44,DEU,0,0,Offline TA/TO,85.0,31-90,42.5,0,0.0,0,4,Transient-Party,16,0,20
0,No Deposit,6,44,DEU,0,0,Offline TA/TO,85.0,31-90,42.5,0,0.0,0,4,Transient-Party,16,0,20
0,No Deposit,9,97,DEU,0,3,Online TA,150.0,91-180,75.0,1,0.0,1,2,Transient,16,0,22
0,No Deposit,6,44,DEU,0,0,Offline TA/TO,75.0,31-90,75.0,0,0.0,2,4,Transient-Party,16,0,20
0,No Deposit,9,112,FRA,0,0,Online TA,198.0,91-180,49.5,0,0.0,1,3,Transient,16,0,21
0,No Deposit,9,75,USA,0,1,Online TA,171.0,31-90,57.0,0,0.0,0,3,Transient,16,0,21
0,No Deposit,9,94,HUN,0,0,Online TA,136.8,91-180,68.4,0,0.0,0,5,Transient,16,0,19
0,No Deposit,9,15,FRA,0,2,Online TA,115.0,8-30,57.5,0,0.0,0,4,Transient,16,0,20
0,No Deposit,9,215,ITA,0,1,Online TA,99.0,181-365,49.5,0,0.0,0,3,Transient,16,0,21
0,No Deposit,6,44,DEU,0,0,Offline TA/TO,85.0,31-90,42.5,0,0.0,0,4,Transient-Party,16,0,20
0,No Deposit,6,44,DEU,0,0,Offline TA/TO,75.0,31-90,75.0,0,0.0,2,4,Transient-Party,16,0,20
0,No Deposit,9,61,ITA,0,1,Online TA,171.0,31-90,57.0,0,0.0,0,3,Transient,16,0,21
0,No Deposit,6,44,DEU,0,0,Offline TA/TO,75.0,31-90,75.0,0,0.0,2,4,Transient-Party,16,0,20
0,No Deposit,NoAgent,16,IRL,0,0,Direct,128.0,8-30,64.0,0,0.0,0,3,Transient,16,0,21
0,No Deposit,6,44,DEU,0,0,Offline TA/TO,85.0,31-90,42.5,0,0.0,0,4,Transient-Party,16,0,20
0,No Deposit,9,129,GBR,0,2,Online TA,130.5,91-180,65.25,0,0.0,0,2,Transient,16,0,22
0,No Deposit,14,41,GBR,0,0,Direct,116.1,31-90,116.1,0,0.0,1,1,Transient,17,0,23
0,No Deposit,9,129,GBR,0,2,Online TA,130.5,91-180,65.25,0,0.0,0,2,Transient,16,0,22
0,No Deposit,9,129,GBR,0,2,Online TA,130.5,91-180,65.25,0,0.0,0,2,Transient,16,0,22
0,No Deposit,9,68,NLD,0,4,Online TA,126.0,31-90,63.0,0,0.0,0,4,Transient,16,0,20
0,No Deposit,9,23,FRA,0,3,Online TA,115.0,8-30,57.5,0,0.0,0,3,Transient,16,0,22
0,No Deposit,NoAgent,0,BRA,0,1,Direct,90.0,0-7,45.0,0,0.0,0,2,Transient,17,0,23
0,No Deposit,7,49,AUS,0,0,Online TA,108.0,31-90,54.0,0,0.0,0,1,Transient,17,0,24
0,No Deposit,NoAgent,343,ITA,0,2,Direct,213.3,181-365,71.1,0,0.0,1,4,Transient,16,0,21
0,No Deposit,9,22,ITA,0,1,Online TA,115.0,8-30,57.5,0,0.0,0,4,Transient,16,0,21
0,No Deposit,7,19,GBR,0,1,Online TA,84.0,8-30,84.0,0,0.0,0,2,Transient,17,0,23
0,No Deposit,9,151,NLD,0,1,Online TA,166.5,91-180,55.5,0,0.0,0,3,Transient,16,0,22
0,No Deposit,9,151,NLD,0,0,Online TA,130.5,91-180,65.25,0,0.0,0,3,Transient,16,0,22
0,No Deposit,9,63,IRL,0,2,Online TA,162.0,31-90,81.0,0,0.0,0,3,Transient,16,0,22
0,No Deposit,9,88,GBR,0,3,Online TA,162.0,31-90,81.0,0,0.0,0,4,Transient,16,0,21
0,No Deposit,9,26,ITA,0,2,Online TA,214.0,8-30,71.3333,0,0.0,0,3,Transient,16,0,22
0,No Deposit,NoAgent,47,CN,0,0,Corporate,75.0,31-90,37.5,1,0.0,1,2,Transient-Party,17,0,23
0,No Deposit,9,91,AUT,0,0,Online TA,135.0,91-180,67.5,0,0.0,0,5,Transient,16,0,20
0,No Deposit,9,56,CHE,0,1,Online TA,180.0,31-90,60.0,1,0.0,0,2,Transient,17,0,23
0,No Deposit,9,96,ITA,0,1,Online TA,126.0,91-180,63.0,0,0.0,0,3,Transient,16,0,22
0,No Deposit,9,91,AUT,0,0,Online TA,135.0,91-180,67.5,0,0.0,0,5,Transient,16,0,20
0,No Deposit,9,67,FRA,0,3,Online TA,108.0,31-90,54.0,0,0.0,0,3,Transient,16,0,22
0,No Deposit,14,68,ROU,0,3,Direct,108.0,31-90,54.0,0,0.0,0,5,Transient,16,0,20
0,No Deposit,9,72,SWE,0,4,Online TA,196.2,31-90,65.4,0,0.0,0,4,Transient,16,0,21
0,No Deposit,9,61,FRA,0,1,Online TA,135.0,31-90,67.5,0,0.0,0,3,Transient,16,0,22
0,No Deposit,9,69,NLD,0,1,Online TA,126.0,31-90,63.0,0,0.0,0,4,Transient,16,0,21
0,No Deposit,7,80,BRA,0,1,Online TA,97.02,31-90,48.51,0,0.0,0,1,Transient,17,0,24
0,No Deposit,8,18,GBR,0,2,Online TA,115.0,8-30,57.5,0,0.0,0,2,Transient,17,0,23
0,No Deposit,8,18,GBR,0,1,Online TA,115.0,8-30,57.5,0,0.0,0,2,Transient,17,0,23
0,No Deposit,9,90,ITA,0,3,Online TA,198.0,31-90,66.0,0,0.0,0,5,Transient,16,0,20
0,No Deposit,NoAgent,7,ITA,0,1,Direct,159.0,0-7,79.5,0,0.0,1,3,Transient,16,0,22
0,No Deposit,NoAgent,11,PRT,1,3,Direct,80.0,8-30,20.0,0,0.0,0,2,Transient,17,0,23
0,No Deposit,NoAgent,11,PRT,1,3,Direct,89.0,8-30,22.25,0,0.0,0,2,Transient,17,0,23
0,No Deposit,8,236,FIN,0,1,Online TA,99.0,181-365,49.5,0,0.0,0,7,Transient,16,0,18
0,No Deposit,9,68,AUT,0,2,Online TA,126.0,31-90,63.0,0,0.0,0,5,Transient,16,0,20
0,No Deposit,NoAgent,343,PRT,1,1,Direct,99.25,181-365,49.625,0,0.0,1,4,Transient,16,0,21
0,No Deposit,NoAgent,343,PRT,1,1,Direct,99.25,181-365,49.625,0,0.0,1,4,Transient,16,0,21
0,No Deposit,NoAgent,343,ITA,0,1,Direct,99.25,181-365,49.625,0,0.0,1,4,Transient,16,0,21
0,No Deposit,NoAgent,343,ITA,0,1,Direct,99.25,181-365,49.625,0,0.0,1,4,Transient,16,0,21
0,No Deposit,7,82,BRA,0,1,Online TA,76.23,31-90,76.23,0,0.0,0,1,Transient,17,0,24
0,No Deposit,NoAgent,343,ITA,0,1,Direct,99.25,181-365,49.625,0,0.0,1,4,Transient,16,0,21
0,No Deposit,NoAgent,343,ESP,0,1,Direct,99.25,181-365,49.625,0,0.0,1,4,Transient,16,0,21
0,No Deposit,NoAgent,22,PRT,1,0,Complementary,0.0,8-30,0.0,1,0.0,1,2,Transient,17,0,23
0,No Deposit,NoAgent,343,ITA,0,4,Direct,213.3,181-365,53.325,0,0.0,1,4,Transient,16,0,21
0,No Deposit,388,137,FRA,0,0,Offline TA/TO,123.4,91-180,61.7,0,0.0,2,3,Transient,16,0,22
0,No Deposit,14,84,FRA,0,0,Direct,153.9,31-90,76.95,0,0.0,2,5,Transient,16,0,20
0,No Deposit,9,42,BEL,0,1,Online TA,140.0,31-90,70.0,0,0.0,0,2,Transient,17,0,23
0,No Deposit,NoAgent,340,PRT,1,2,Direct,98.1,181-365,49.05,0,0.0,0,4,Transient,16,0,21
0,No Deposit,7,65,GBR,0,0,Online TA,83.16,31-90,41.58,0,0.0,0,2,Transient,17,0,23
0,No Deposit,NoAgent,8,ITA,0,3,Online TA,215.0,8-30,71.6667,1,0.0,0,1,Transient,17,0,24
0,No Deposit,9,102,FRA,0,0,Online TA,148.5,91-180,74.25,0,0.0,0,5,Transient,16,0,21
0,No Deposit,9,102,FRA,0,0,Online TA,148.5,91-180,74.25,0,0.0,0,5,Transient,16,0,21
0,No Deposit,155,212,FRA,0,1,Online TA,138.33,181-365,69.165,0,0.0,0,3,Transient,17,0,23
0,No Deposit,138,130,USA,0,1,Offline TA/TO,89.0,91-180,44.5,0,0.0,0,4,Transient,16,0,22
0,No Deposit,9,74,USA,0,0,Online TA,171.0,31-90,57.0,0,0.0,0,2,Transient,17,0,24
0,No Deposit,7,45,PRT,1,0,Online TA,108.0,31-90,54.0,0,0.0,0,2,Transient,17,0,24
0,No Deposit,138,130,USA,0,1,Offline TA/TO,89.0,91-180,44.5,0,0.0,0,4,Transient,16,0,22
0,No Deposit,9,43,GBR,0,0,Online TA,145.0,31-90,72.5,0,0.0,0,3,Transient,17,0,23
0,No Deposit,9,43,ROU,0,0,Online TA,145.0,31-90,145.0,0,0.0,0,3,Transient,17,0,23
0,No Deposit,21,31,DEU,0,0,Offline TA/TO,75.0,31-90,75.0,0,0.0,1,5,Transient-Party,16,0,21
0,No Deposit,21,31,DEU,0,0,Offline TA/TO,85.0,31-90,42.5,0,0.0,0,5,Transient-Party,16,0,21
0,No Deposit,14,73,USA,0,0,Direct,108.0,31-90,54.0,0,0.0,1,3,Transient,17,0,23
0,No Deposit,21,31,DEU,0,1,Offline TA/TO,75.0,31-90,75.0,0,0.0,1,5,Transient-Party,16,0,21
0,No Deposit,14,73,USA,0,0,Direct,108.0,31-90,54.0,0,0.0,1,3,Transient,17,0,23
0,No Deposit,21,31,DEU,0,1,Offline TA/TO,75.0,31-90,75.0,0,0.0,1,5,Transient-Party,16,0,21
0,No Deposit,9,184,RUS,0,2,Online TA,149.4,181-365,49.8,0,0.0,0,6,Transient,16,0,20
0,No Deposit,NoAgent,125,FRA,0,1,Direct,120.0,91-180,120.0,0,0.0,0,5,Transient-Party,16,0,21
0,No Deposit,NoAgent,125,FRA,0,1,Direct,160.0,91-180,53.3333,0,0.0,0,5,Transient-Party,16,0,21
0,No Deposit,14,85,CHE,0,0,Direct,108.0,31-90,54.0,0,0.0,0,3,Transient,17,0,23
0,No Deposit,21,31,DEU,0,0,Offline TA/TO,85.0,31-90,42.5,0,0.0,0,5,Transient-Party,16,0,21
0,No Deposit,9,68,FRA,0,0,Online TA,135.0,31-90,67.5,1,0.0,0,5,Transient,16,0,21
0,No Deposit,21,31,DEU,0,1,Offline TA/TO,75.0,31-90,75.0,0,0.0,1,5,Transient-Party,16,0,21
